PassengerId,Pclass,Survived,rango_edad
1036,1,0,Adulto_Joven
1037,1,1,Adulto
1038,3,0,Adulto_Joven
1039,1,0,Adulto
1040,3,0,Adulto
1041,2,1,Adulto
1042,3,0,Adulto_Joven
1043,3,0,Adolescente
1044,1,1,Adulto
1045,1,0,Senior
1046,1,1,Adulto_Joven
1047,1,0,Senior
1048,3,0,Infante
1049,2,1,Adulto_Joven
1050,2,0,Adulto_Joven
1051,3,0,Adulto
1052,1,1,Adulto
1053,2,1,Infante
1054,1,0,Senior
1055,3,0,Adulto_Joven
1056,1,1,Senior
1057,2,1,Adulto_Joven
1058,3,0,Adulto_Joven
1059,1,1,Adulto
1060,1,0,Senior
1061,1,0,Adolescente
1062,1,1,Adulto_Joven
1063,2,0,Adulto_Joven
1064,2,0,Adolescente
1065,2,0,Adulto_Joven
1066,1,1,Adulto
1067,2,1,Adulto_Joven
1068,1,1,Adolescente
1069,2,1,Adulto_Joven
1070,1,1,Adulto_Joven
1071,3,0,Adulto_Joven
1072,1,1,Adulto
1073,1,1,Adulto
1074,2,1,Adulto_Joven
1075,2,0,Adulto_Joven
1076,3,0,Adulto_Joven
1077,3,0,Infante
1078,1,1,Adulto_Joven
1079,2,0,Adolescente
1080,1,0,Adulto
1081,3,0,Adulto_Joven
1082,2,0,Adulto
1083,1,0,Adulto
1084,1,0,Adulto
1085,1,1,Infante
1086,1,1,Adulto_Joven
1087,1,1,Adulto
1088,1,0,Adulto_Joven
1089,1,1,Adulto
1090,1,1,Adulto_Joven
1091,1,0,Adulto
1092,2,1,Adulto
1093,1,0,Adulto_Joven
1094,1,1,Adulto_Joven
1095,2,1,Adulto
1096,3,0,Adolescente
1097,1,1,Adolescente
1098,2,0,Adulto_Joven
1099,1,1,Adulto
1100,3,1,Adulto_Joven
1101,1,0,Adulto_Joven
1102,2,1,Adulto
1103,2,1,Adulto_Joven
1104,3,0,Infante
1105,3,0,Adulto_Joven
1106,1,1,Adulto
1107,1,1,Adolescente
1108,1,1,Adulto
1109,1,0,Adolescente
1110,2,1,Adulto
1111,2,1,Adolescente
1112,1,0,Adulto
1113,1,1,Adulto_Joven
1114,1,1,Adulto
1115,1,0,Adulto
1116,1,0,Senior
1117,1,1,Adulto_Joven
1118,3,1,Adulto_Joven
1119,1,0,Adulto
1120,1,1,Adulto
1121,1,0,Infante
1122,3,1,Infante
1123,1,0,Adulto_Joven
1124,1,0,Adulto_Joven
1125,1,1,Adulto
1126,1,0,Adulto
1127,3,0,Adolescente
1128,1,1,Adulto_Joven
1129,1,1,Adulto_Joven
1130,1,1,Adulto_Joven
1131,3,0,Adolescente
1132,2,0,Adulto
1133,2,0,Adulto
1134,2,0,Adulto_Joven
1135,2,0,Senior
1136,1,1,Adulto
1137,1,0,Adulto_Joven
1138,2,0,Adolescente
1139,1,0,Adulto
1140,1,1,Adulto
1141,1,1,Adulto
1142,1,1,Adulto_Joven
1143,2,1,Infante
1144,3,0,Infante
1145,2,0,Adulto
1146,1,1,Adulto_Joven
1147,2,1,Adulto_Joven
1148,3,0,Adulto_Joven
1149,1,0,Adulto
1150,1,1,Adulto_Joven
1151,2,0,Adulto_Joven
1152,3,0,Adolescente
1153,2,0,Adulto_Joven
1154,1,1,Adulto_Joven
1155,2,1,Adolescente
1156,1,1,Adulto
1157,2,0,Adulto_Joven
1158,1,1,Adulto
1159,2,1,Infante
1160,1,1,Adulto_Joven
1161,3,0,Adolescente
1162,1,1,Adulto_Joven
1163,1,1,Adulto
1164,2,0,Adolescente
1165,1,1,Senior
1166,3,1,Adolescente
1167,1,0,Adulto
1168,1,1,Adulto
1169,3,0,Adulto_Joven
1170,2,0,Infante
1171,1,1,Adulto
1172,2,1,Adulto_Joven
1173,1,0,Adulto_Joven
1174,1,1,Adulto
1175,3,0,Adulto_Joven
1176,1,0,Adulto_Joven
1177,1,1,Senior
1178,1,0,Adulto_Joven
1179,1,1,Adulto_Joven
1180,1,0,Adulto_Joven
1181,3,0,Adolescente
1182,1,1,Adulto
1183,1,0,Adulto
1184,3,1,Infante
1185,2,0,Infante
1186,3,0,Adolescente
1187,1,1,Adulto_Joven
1188,1,0,Adulto_Joven
1189,2,0,Adulto_Joven
1190,1,0,Adulto
1191,1,1,Adulto_Joven
1192,1,1,Adulto_Joven
1193,1,0,Adulto
1194,1,0,Adulto_Joven
1195,2,0,Adulto_Joven
1196,1,1,Adulto
1197,1,1,Infante
1198,1,1,Adulto_Joven
1199,2,0,Infante
1200,2,0,Adulto_Joven
1201,1,1,Adulto_Joven
1202,1,1,Adolescente
1203,1,0,Adulto
1204,1,1,Senior
1205,3,0,Adulto_Joven
1206,3,0,Adulto_Joven
1207,3,0,Adulto_Joven
1208,3,1,Adolescente
1209,1,1,Adulto_Joven
1210,3,0,Adulto_Joven
1211,1,0,Adulto_Joven
1212,2,0,Adulto_Joven
1213,1,1,Adulto_Joven
1214,3,0,Adulto_Joven
1215,3,0,Adulto_Joven
1216,1,0,Adulto
1217,1,1,Adulto_Joven
1218,2,1,Adulto_Joven
1219,1,1,Adulto_Joven
1220,1,1,Adulto_Joven
1221,1,1,Adulto
1222,3,0,Adulto_Joven
1223,3,1,Adolescente
1224,3,0,Adulto_Joven
1225,1,1,Adulto
1226,1,0,Adulto_Joven
1227,3,0,Adulto_Joven
1228,1,0,Adulto
1229,1,1,Adulto_Joven
1230,1,1,Adolescente
1231,1,1,Adulto
1232,1,1,Adulto
1233,1,1,Adulto
1234,2,1,Adulto_Joven
1235,2,0,Infante
1236,1,0,Adulto_Joven
1237,2,1,Infante
1238,1,0,Adulto_Joven
1239,1,1,Adulto
1240,2,0,Adulto_Joven
1241,3,0,Adulto_Joven
1242,1,0,Adulto_Joven
1243,1,0,Senior
1244,1,1,Adulto
1245,1,0,Adulto_Joven
1246,1,1,Adulto_Joven
1247,1,0,Senior
1248,1,0,Adulto
1249,1,0,Adulto
1250,2,1,Adulto_Joven
1251,1,0,Adulto_Joven
1252,1,0,Adulto
1253,1,0,Adulto_Joven
1254,1,1,Adulto
1255,1,1,Adulto_Joven
1256,1,0,Adulto_Joven
1257,1,1,Adulto
1258,1,0,Adulto_Joven
1259,2,1,Adulto
1260,3,0,Adulto_Joven
1261,3,0,Adulto_Joven
1262,1,1,Adulto_Joven
1263,2,0,Adulto_Joven
1264,1,0,Senior
1265,3,1,Adulto_Joven
1266,2,1,Adulto_Joven
1267,2,0,Adulto_Joven
1268,2,1,Infante
1269,1,1,Adolescente
1270,1,0,Adulto_Joven
1271,2,0,Adulto_Joven
1272,1,1,Adulto
1273,1,1,Infante
1274,1,0,Adulto_Joven
1275,2,0,Adulto
1276,3,0,Infante
1277,1,1,Adulto
1278,2,0,Adolescente
1279,2,0,Adulto_Joven
1280,3,1,Adolescente
1281,1,1,Adulto_Joven
1282,2,0,Adulto_Joven
1283,3,0,Infante
1284,2,1,Adolescente
1285,3,0,Infante
1286,1,0,Adulto
1287,1,1,Adulto_Joven
1288,1,1,Adulto_Joven
1289,1,1,Adulto
1290,2,0,Adulto_Joven
1291,1,1,Adulto
1292,1,1,Adulto_Joven
1293,1,0,Adulto
1294,1,1,Adulto_Joven
1295,1,0,Adulto
1296,1,1,Senior
1297,3,0,Adulto_Joven
1298,1,0,Adulto
1299,2,0,Adolescente
1300,3,0,Adulto_Joven
1301,3,0,Adulto_Joven
1302,2,1,Infante
1303,2,0,Adulto
1304,3,0,Adulto_Joven
1305,1,0,Adulto
1306,1,1,Adulto_Joven
1307,3,0,Adulto_Joven
1308,2,0,Adulto_Joven
1309,1,0,Adolescente
1310,1,0,Adolescente
1311,1,0,Adulto
1312,1,0,Adulto
1313,1,1,Adulto
1314,2,1,Adulto_Joven
1315,1,1,Adulto
1316,1,1,Adulto_Joven
1317,3,0,Adulto_Joven
1318,2,0,Adulto_Joven
1319,1,1,Adulto
1320,1,0,Adulto
1321,1,0,Adulto_Joven
1322,1,1,Adulto
1323,1,0,Adulto_Joven
1324,1,0,Adulto
1325,2,0,Adulto_Joven
1326,1,0,Senior
1327,3,0,Infante
1328,1,0,Adulto_Joven
1329,1,0,Adulto
1330,2,1,Adulto_Joven
1331,1,1,Adulto
1332,2,0,Adolescente
1333,1,1,Adulto_Joven
1334,1,1,Adulto_Joven
1335,3,0,Infante
1336,3,1,Adulto_Joven
1337,1,1,Infante
1338,1,1,Adulto_Joven
1339,1,0,Senior
1340,2,1,Adulto_Joven
1341,1,1,Adulto_Joven
1342,2,0,Adulto_Joven
1343,1,1,Adulto
1344,1,0,Infante
1345,1,0,Adulto_Joven
1346,1,0,Adulto_Joven
1347,2,0,Adulto_Joven
1348,3,1,Adulto_Joven
1349,2,1,Adulto_Joven
1350,2,1,Adulto_Joven
1351,3,1,Adolescente
1352,1,0,Adulto_Joven
1353,2,0,Adulto
1354,1,0,Senior
1355,1,0,Adulto_Joven
1356,2,0,Adulto_Joven
1357,2,1,Adulto
1358,3,0,Adulto_Joven
1359,1,0,Senior
1360,3,1,Adolescente
1361,1,1,Adulto
1362,1,1,Adulto_Joven
1363,1,0,Adulto
1364,3,0,Adulto_Joven
1365,1,0,Senior
1366,1,1,Adulto
1367,3,0,Adulto_Joven
1368,1,0,Infante
1369,2,0,Adulto_Joven
1370,1,0,Adulto_Joven
1371,3,0,Infante
1372,1,1,Adulto_Joven
1373,3,0,Adulto
1374,2,1,Adulto
1375,3,1,Adulto_Joven
1376,1,1,Adulto_Joven
1377,1,0,Adulto
1378,1,0,Adulto_Joven
1379,1,0,Adulto
1380,1,1,Adulto_Joven
1381,1,1,Senior
1382,2,0,Infante
1383,2,0,Adolescente
1384,3,1,Adolescente
1385,3,0,Adulto_Joven
1386,3,0,Infante
1387,1,0,Adulto_Joven
1388,3,0,Adulto_Joven
1389,3,0,Adolescente
1390,1,1,Adulto
1391,3,0,Adulto
1392,1,1,Adulto
1393,2,1,Adulto_Joven
1394,2,1,Adulto
1395,1,1,Adulto_Joven
1396,2,1,Adulto
1397,1,0,Adulto_Joven
1398,3,0,Infante
1399,2,0,Adolescente
1400,1,1,Adulto
1401,2,0,Adulto
1402,3,0,Adolescente
1403,3,0,Adulto_Joven
1404,3,0,Adulto_Joven
1405,1,1,Adulto_Joven
1406,1,0,Adulto
1407,2,1,Adulto_Joven
1408,3,0,Adulto_Joven
1409,3,1,Infante
1410,3,0,Adulto_Joven
1411,1,0,Adulto_Joven
1412,1,1,Adulto
1413,1,0,Adulto_Joven
1414,2,1,Adulto_Joven
1415,3,0,Adulto_Joven
1416,2,1,Adulto_Joven
1417,2,0,Adulto_Joven
1418,1,0,Adulto_Joven
1419,1,1,Adulto_Joven
1420,1,0,Adulto_Joven
1421,3,1,Adulto_Joven
1422,3,0,Adulto_Joven
1423,1,1,Infante
1424,1,0,Adulto_Joven
1425,1,1,Adulto_Joven
1426,1,1,Adulto_Joven
1427,2,0,Adulto_Joven
1428,1,1,Adulto_Joven
1429,1,1,Adulto_Joven
1430,1,1,Adulto
1431,3,0,Adulto_Joven
1432,3,0,Adulto_Joven
1433,1,0,Adulto_Joven
1434,1,1,Adulto_Joven
1435,1,1,Adulto
1436,1,0,Adulto_Joven
1437,2,0,Adulto
1438,1,0,Adulto_Joven
1439,1,1,Infante
1440,1,0,Adulto
1441,2,1,Adulto_Joven
1442,1,0,Infante
1443,1,0,Adulto
1444,1,0,Adulto_Joven
1445,3,1,Adulto_Joven
1446,1,0,Adulto
1447,1,0,Adulto_Joven
1448,1,1,Adolescente
1449,1,0,Adulto
1450,1,1,Adulto
1451,3,1,Adolescente
1452,2,0,Adulto
1453,1,0,Adulto_Joven
1454,1,1,Senior
1455,1,1,Adulto
1456,3,0,Infante
1457,2,0,Adulto
1458,2,1,Adulto_Joven
1459,2,0,Adulto
1460,3,1,Adulto_Joven
1461,3,1,Adulto_Joven
1462,2,1,Infante
1463,3,0,Adolescente
1464,1,0,Adulto_Joven
1465,1,0,Adulto_Joven
1466,1,1,Adulto
1467,3,0,Adulto_Joven
1468,1,1,Adulto
1469,2,1,Adulto_Joven
1470,1,0,Adulto
1471,1,0,Adulto_Joven
1472,3,1,Adolescente
1473,3,0,Adulto
1474,2,0,Adulto_Joven
1475,3,0,Adulto_Joven
1476,3,0,Infante
1477,3,1,Infante
1478,1,1,Adolescente
1479,1,1,Adulto
1480,1,1,Adulto_Joven
1481,1,1,Adulto
1482,1,1,Adulto_Joven
1483,1,0,Adulto
1484,2,0,Adulto_Joven
1485,1,0,Adulto
1486,1,1,Adulto
1487,3,0,Adulto_Joven
1488,1,1,Adulto_Joven
1489,1,0,Infante
1490,3,0,Infante
1491,1,1,Adulto_Joven
1492,3,0,Adulto_Joven
1493,1,1,Adulto
1494,2,1,Adulto_Joven
1495,1,1,Senior
1496,2,1,Infante
1497,1,0,Adulto_Joven
1498,2,0,Adolescente
1499,2,0,Adulto
1500,3,0,Infante
1501,1,0,Infante
1502,1,0,Senior
1503,2,0,Adulto_Joven
1504,1,1,Adulto
1505,2,0,Adulto_Joven
1506,2,1,Adulto_Joven
1507,1,1,Adulto_Joven
1508,1,0,Adulto_Joven
1509,3,0,Adulto_Joven
1510,2,1,Adulto_Joven
1511,1,0,Adulto
1512,3,0,Adolescente
1513,3,0,Adulto_Joven
1514,1,1,Adulto
1515,2,0,Infante
1516,1,1,Adulto_Joven
1517,1,1,Adulto_Joven
1518,3,0,Adulto_Joven
1519,1,0,Adulto_Joven
1520,3,0,Adolescente
1521,1,1,Adulto
1522,1,1,Adulto
1523,1,1,Adulto
1524,1,1,Adulto_Joven
1525,1,1,Senior
1526,1,0,Adulto_Joven
1527,2,0,Adulto
1528,1,1,Adulto
1529,1,1,Adulto_Joven
1530,3,0,Adolescente
1531,1,0,Adulto
1532,3,0,Infante
1533,2,1,Adulto_Joven
1534,2,1,Adulto_Joven
1535,3,0,Adulto
1536,1,0,Adulto_Joven
1537,1,1,Adulto
1538,3,0,Adulto_Joven
1539,1,1,Adulto
1540,1,1,Infante
1541,3,0,Adulto_Joven
1542,1,0,Adulto_Joven
1543,1,1,Adulto_Joven
1544,1,0,Adulto
1545,1,0,Adulto
1546,1,1,Adulto
1547,2,0,Adulto_Joven
1548,2,0,Infante
1549,1,0,Adulto_Joven
1550,1,1,Adulto_Joven
1551,1,1,Adolescente
1552,1,1,Adulto_Joven
1553,3,0,Adulto_Joven
1554,1,0,Adulto
1555,3,0,Adulto_Joven
1556,1,0,Adulto
1557,3,0,Infante
1558,1,0,Adulto_Joven
1559,1,1,Adolescente
1560,1,1,Adulto
1561,2,0,Adulto_Joven
1562,1,1,Adulto_Joven
1563,1,1,Adulto
1564,2,0,Adolescente
1565,3,0,Adulto
1566,1,1,Adulto_Joven
1567,1,0,Adulto
1568,1,1,Adulto_Joven
1569,1,0,Adulto_Joven
1570,1,1,Adulto
1571,1,1,Adulto
1572,1,0,Adulto_Joven
1573,1,1,Adulto_Joven
1574,1,1,Adulto_Joven
1575,1,1,Adulto
1576,2,1,Infante
1577,1,1,Adulto
1578,1,0,Infante
1579,1,0,Adulto_Joven
1580,1,0,Adulto_Joven
1581,1,0,Adulto
1582,3,1,Adulto_Joven
1583,2,0,Adulto_Joven
1584,2,1,Infante
1585,2,1,Adulto_Joven
1586,1,0,Infante
1587,1,0,Adulto
1588,1,0,Adulto
1589,1,1,Adulto_Joven
1590,3,0,Adulto_Joven
1591,2,1,Adolescente
1592,1,0,Senior
1593,3,1,Adolescente
1594,3,0,Adulto_Joven
1595,1,0,Adulto_Joven
1596,2,1,Adulto
1597,2,1,Adulto
1598,3,1,Adolescente
1599,1,0,Adulto
1600,1,1,Adulto
1601,2,1,Adolescente
1602,2,0,Adulto_Joven
1603,2,1,Adulto_Joven
1604,2,1,Adulto_Joven
1605,3,0,Adulto_Joven
1606,2,0,Adulto_Joven
1607,1,0,Adulto_Joven
1608,1,1,Adulto
1609,1,1,Adulto
1610,2,0,Adulto_Joven
1611,2,0,Adulto_Joven
1612,1,1,Adulto_Joven
1613,1,1,Adulto
1614,1,0,Adolescente
1615,1,0,Adulto
1616,3,0,Adulto_Joven
1617,2,1,Adulto_Joven
1618,1,0,Adulto
1619,2,1,Adulto
1620,1,1,Adulto_Joven
1621,1,1,Adulto_Joven
1622,1,1,Adulto_Joven
1623,3,1,Adulto_Joven
1624,1,1,Adulto
1625,1,0,Adulto
1626,1,0,Senior
1627,1,1,Adulto
1628,1,0,Adolescente
1629,2,0,Adulto_Joven
1630,1,0,Adulto_Joven
1631,1,1,Adulto
1632,1,1,Adulto_Joven
1633,1,1,Adulto
1634,1,1,Adulto
1635,3,0,Adulto_Joven
1636,1,0,Adolescente
1637,1,1,Adulto_Joven
1638,1,0,Adulto
1639,1,1,Adulto
1640,3,0,Adolescente
1641,1,0,Adulto
1642,2,0,Adulto_Joven
1643,1,1,Adulto
1644,3,1,Infante
1645,2,0,Adulto_Joven
1646,2,0,Adolescente
1647,1,1,Adulto
1648,1,1,Adulto_Joven
1649,1,1,Adulto
1650,1,0,Adulto_Joven
1651,1,0,Adulto
1652,1,1,Adulto_Joven
1653,1,1,Adulto
1654,1,0,Adulto
1655,1,0,Adolescente
1656,2,1,Adolescente
1657,2,1,Adulto_Joven
1658,1,0,Adolescente
1659,2,0,Infante
1660,1,1,Adulto
1661,1,1,Adulto_Joven
1662,2,0,Adulto_Joven
1663,3,1,Adulto_Joven
1664,2,1,Adulto_Joven
1665,2,1,Adulto_Joven
1666,2,0,Adolescente
1667,3,0,Adolescente
1668,1,1,Adulto
1669,1,1,Adulto_Joven
1670,1,0,Adulto
1671,1,1,Adulto
1672,1,1,Adulto
1673,1,1,Adulto
1674,1,0,Adulto_Joven
1675,1,1,Adulto
1676,3,0,Adulto
1677,1,1,Adulto_Joven
1678,1,1,Infante
1679,2,1,Adulto_Joven
1680,2,0,Infante
1681,3,0,Adulto_Joven
1682,2,0,Adulto_Joven
1683,3,0,Adulto_Joven
1684,3,0,Adulto_Joven
1685,2,0,Adulto_Joven
1686,2,0,Adulto_Joven
1687,1,0,Adulto
1688,1,0,Adulto
1689,2,0,Adolescente
1690,1,1,Infante
1691,3,1,Adulto_Joven
1692,3,1,Adulto_Joven
1693,1,0,Adulto
1694,1,0,Adulto
1695,1,0,Infante
1696,1,1,Adulto_Joven
1697,3,1,Adolescente
1698,1,1,Adulto_Joven
1699,1,0,Adulto
1700,1,0,Adulto_Joven
1701,3,0,Adulto_Joven
1702,1,0,Adulto_Joven
1703,1,1,Adulto
1704,1,0,Adulto
1705,3,0,Adolescente
1706,1,1,Infante
1707,3,0,Adolescente
1708,1,0,Adulto
1709,1,1,Adulto_Joven
1710,2,0,Adulto_Joven
1711,1,0,Senior
1712,1,0,Adulto
1713,1,0,Adulto_Joven
1714,2,1,Adulto_Joven
1715,2,0,Adulto_Joven
1716,1,1,Senior
1717,2,1,Adulto_Joven
1718,1,1,Adulto
1719,3,1,Infante
1720,1,1,Senior
1721,1,0,Adulto_Joven
1722,1,0,Adulto
1723,1,0,Adulto_Joven
1724,3,0,Adulto_Joven
1725,1,1,Adulto
1726,3,1,Infante
1727,1,0,Senior
1728,1,1,Adulto_Joven
1729,1,1,Adulto_Joven
1730,1,1,Adulto_Joven
1731,1,0,Adulto_Joven
1732,2,1,Adulto_Joven
1733,1,0,Adulto_Joven
1734,2,0,Adulto_Joven
1735,2,1,Adulto_Joven
1736,3,1,Adolescente
1737,1,1,Adulto
1738,3,0,Adolescente
1739,1,0,Adulto
1740,2,0,Adulto_Joven
1741,3,0,Adulto_Joven
1742,1,0,Infante
1743,1,1,Adulto_Joven
1744,2,1,Adulto_Joven
1745,1,1,Adulto
1746,3,0,Adolescente
1747,1,0,Adulto
1748,1,1,Adulto_Joven
1749,1,0,Adulto_Joven
1750,3,0,Adulto_Joven
1751,1,1,Adulto_Joven
1752,1,1,Adulto
1753,3,0,Adulto_Joven
1754,3,0,Adolescente
1755,1,0,Adulto
1756,1,1,Adulto
1757,3,1,Adulto_Joven
1758,2,1,Adolescente
1759,1,1,Senior
1760,2,1,Adulto
1761,1,0,Adulto_Joven
1762,2,1,Adulto
1763,1,0,Adulto
1764,2,1,Adulto
1765,1,1,Adulto
1766,1,1,Adulto
1767,1,1,Adolescente
1768,3,0,Adolescente
1769,1,0,Adulto_Joven
1770,2,0,Adulto_Joven
1771,3,0,Adulto
1772,1,0,Adulto
1773,1,1,Adulto_Joven
1774,1,0,Adulto
1775,1,1,Adulto_Joven
1776,1,0,Adulto
1777,2,1,Adulto_Joven
1778,2,0,Adulto
1779,1,0,Adolescente
1780,2,0,Adulto
1781,1,0,Adulto
1782,3,0,Adolescente
1783,2,0,Infante
1784,3,0,Adulto
1785,2,1,Infante
1786,1,1,Adulto_Joven
1787,1,1,Adulto_Joven
1788,3,0,Adulto_Joven
1789,1,0,Adulto
1790,1,1,Adulto_Joven
1791,2,1,Adulto_Joven
1792,3,0,Adulto_Joven
1793,1,0,Adulto_Joven
1794,1,1,Adulto
1795,1,1,Adulto_Joven
1796,2,0,Adulto_Joven
1797,3,1,Infante
1798,1,0,Adulto
1799,3,1,Adulto
1800,1,0,Senior
1801,3,1,Infante
1802,1,1,Adulto_Joven
1803,1,0,Adulto
1804,1,1,Adulto
1805,1,1,Adulto
1806,1,0,Senior
1807,1,1,Adulto
1808,1,0,Adulto
1809,1,1,Adulto_Joven
1810,2,1,Infante
1811,3,0,Adolescente
1812,1,1,Adulto
1813,3,0,Adulto_Joven
1814,1,1,Adulto_Joven
1815,3,0,Adulto_Joven
1816,1,0,Adulto
1817,2,1,Adulto
1818,1,0,Adulto
1819,1,0,Adulto_Joven
1820,1,0,Adulto
1821,3,0,Adulto_Joven
1822,1,0,Adulto
1823,3,0,Adulto_Joven
1824,2,0,Adulto
1825,1,0,Senior
1826,1,1,Adulto
1827,1,0,Adulto_Joven
1828,3,0,Adulto_Joven
1829,3,0,Infante
1830,1,1,Adulto
1831,3,0,Adulto
1832,3,0,Infante
1833,1,1,Senior
1834,2,0,Adulto_Joven
1835,1,1,Adulto_Joven
1836,3,0,Adulto
1837,1,0,Adulto
1838,3,0,Adulto_Joven
1839,3,1,Infante
1840,2,0,Adulto
1841,1,0,Adulto
1842,1,1,Adulto
1843,1,0,Adulto
1844,1,0,Adulto
1845,2,0,Infante
1846,2,0,Infante
1847,3,0,Adulto
1848,1,1,Adulto
1849,3,0,Adulto_Joven
1850,1,0,Adulto
1851,2,1,Adulto_Joven
1852,2,1,Infante
1853,3,0,Adulto_Joven
1854,3,0,Adulto_Joven
1855,1,1,Adulto
1856,1,1,Adulto_Joven
1857,2,0,Adulto_Joven
1858,2,0,Adulto_Joven
1859,1,0,Adolescente
1860,1,0,Adolescente
1861,1,1,Adulto_Joven
1862,1,0,Adulto_Joven
1863,1,0,Adolescente
1864,3,1,Adolescente
1865,2,0,Adulto
1866,1,0,Adulto
1867,1,1,Adulto
1868,3,0,Adulto_Joven
1869,1,0,Adulto_Joven
1870,2,0,Adolescente
1871,2,0,Adulto
1872,1,1,Adulto_Joven
1873,2,0,Infante
1874,2,0,Adulto_Joven
1875,1,0,Adulto_Joven
1876,1,0,Adolescente
1877,1,0,Adulto
1878,2,1,Adolescente
1879,3,1,Adulto_Joven
1880,1,0,Adulto
1881,1,1,Adulto
1882,2,0,Adolescente
1883,1,0,Infante
1884,1,0,Adulto
1885,1,0,Adulto_Joven
1886,1,1,Senior
1887,3,1,Adolescente
1888,1,1,Adulto_Joven
1889,2,0,Adulto_Joven
1890,1,0,Adolescente
1891,3,1,Adulto_Joven
1892,1,0,Senior
1893,2,0,Infante
1894,1,0,Adulto_Joven
1895,1,1,Adulto
1896,2,1,Adulto_Joven
1897,3,0,Infante
1898,1,0,Adulto
1899,1,0,Adulto
1900,2,1,Adulto_Joven
1901,1,1,Adolescente
1902,1,1,Adulto_Joven
1903,2,1,Adulto_Joven
1904,1,0,Adulto
1905,3,1,Adulto_Joven
1906,2,0,Adulto_Joven
1907,3,0,Adulto_Joven
1908,1,1,Adulto_Joven
1909,1,0,Senior
1910,1,1,Adulto
1911,2,1,Adulto_Joven
1912,2,1,Adulto
1913,1,1,Adulto
1914,2,0,Adolescente
1915,1,1,Adulto_Joven
1916,2,0,Adulto_Joven
1917,1,0,Adulto_Joven
1918,3,0,Adulto_Joven
1919,2,0,Adulto_Joven
1920,1,1,Adulto_Joven
1921,3,1,Adolescente
1922,1,1,Adulto
1923,1,0,Senior
1924,1,0,Adulto
1925,3,0,Adulto_Joven
1926,3,0,Adolescente
1927,1,1,Adulto
1928,3,0,Adulto
1929,2,0,Adulto_Joven
1930,1,1,Adulto_Joven
1931,3,0,Adulto_Joven
1932,2,1,Infante
1933,3,0,Adulto_Joven
1934,2,1,Adulto_Joven
1935,1,1,Adulto_Joven
1936,1,1,Adulto_Joven
1937,1,0,Adulto_Joven
1938,1,0,Adulto_Joven
1939,3,0,Adulto_Joven
1940,1,0,Adulto
1941,1,1,Adulto
1942,3,1,Infante
1943,1,0,Adulto_Joven
1944,1,0,Adulto
1945,3,0,Adolescente
1946,2,1,Infante
1947,2,1,Adulto
1948,1,0,Adulto
1949,3,1,Adulto
1950,1,1,Adulto_Joven
1951,2,0,Infante
1952,2,0,Adulto_Joven
1953,1,0,Adulto_Joven
1954,1,0,Adulto_Joven
1955,2,0,Infante
1956,1,1,Adolescente
1957,1,0,Adulto
1958,1,0,Senior
1959,2,0,Adulto_Joven
1960,2,1,Adulto_Joven
1961,3,0,Adulto_Joven
1962,3,1,Adulto_Joven
1963,1,1,Adolescente
1964,1,0,Adolescente
1965,1,0,Adulto_Joven
1966,3,0,Adulto_Joven
1967,1,0,Adulto
1968,3,0,Adulto_Joven
1969,1,1,Adulto
1970,1,1,Adulto
1971,1,0,Adulto
1972,1,1,Senior
1973,1,0,Adulto_Joven
1974,1,0,Adulto
1975,1,0,Adulto_Joven
1976,1,0,Adulto_Joven
1977,1,0,Adulto_Joven
1978,1,1,Adulto_Joven
1979,1,0,Adulto_Joven
1980,3,1,Infante
1981,3,0,Adulto_Joven
1982,3,1,Adulto_Joven
1983,1,0,Adulto_Joven
1984,1,0,Adulto
1985,3,1,Adulto_Joven
1986,1,1,Adolescente
1987,1,1,Adulto
1988,2,1,Adulto_Joven
1989,3,1,Infante
1990,2,1,Adolescente
1991,3,0,Adulto_Joven
1992,1,1,Adulto
1993,3,0,Adolescente
1994,1,0,Adulto_Joven
1995,1,0,Adulto_Joven
1996,3,0,Adolescente
1997,1,1,Adulto_Joven
1998,3,0,Adulto_Joven
1999,1,0,Infante
2000,1,1,Adulto
2001,1,0,Adulto_Joven
2002,2,0,Infante
2003,1,0,Adulto_Joven
2004,1,1,Adolescente
2005,2,1,Infante
2006,1,1,Adulto
2007,3,1,Adolescente
2008,3,0,Adulto_Joven
2009,3,0,Adulto
2010,1,1,Adulto
2011,3,1,Adolescente
2012,3,0,Adulto_Joven
2013,3,0,Adulto_Joven
2014,3,1,Adolescente
2015,1,1,Adulto_Joven
2016,1,0,Adulto_Joven
2017,3,0,Adulto_Joven
2018,1,1,Senior
2019,3,0,Adulto_Joven
2020,1,0,Adulto
2021,1,1,Adulto_Joven
2022,3,0,Adulto_Joven
2023,1,0,Adulto_Joven
2024,2,0,Adulto_Joven
2025,1,0,Adulto_Joven
2026,1,1,Adulto
2027,1,0,Adulto
2028,1,0,Adulto
2029,1,1,Adulto_Joven
2030,1,0,Adulto
2031,1,1,Adulto
2032,2,1,Adulto_Joven
2033,1,1,Infante
2034,3,0,Adulto
2035,1,1,Senior
2036,2,1,Adulto_Joven
2037,3,1,Infante
2038,2,0,Adulto_Joven
2039,3,0,Infante
2040,1,1,Adolescente
2041,2,1,Adolescente
2042,1,1,Adulto
2043,2,1,Adulto_Joven
2044,2,0,Adulto
2045,2,0,Adulto_Joven
2046,1,1,Adolescente
